
114251,Seestraße,Seestraße
90309,Müllergraben,Müllergraben
85061,Daim,Daim
76936,Sankt Walburgen,Sankt Walburgen
61127,Angerweg,Angerweg
47804,Bergstraße,Bergstraße
61126,Bründlgasse,Bründlgasse
47803,Hauptstraße,Hauptstraße
61128,Jasminstraße,Jasminstraße
20032,Klein Kreuth,Klein Kreuth
123279,Rahmfeldstraße,Rahmfeldstraße
20089,Weidestraße,Weidestraße
88860,Baumkirchen,Baumkirchen
56635,Eberdorf,Eberdorf
56639,Schoberegg,Schoberegg
77014,Garzern,Garzern
86502,Grubleiten,Grubleiten
87042,Außerhafling,Außerhafling
99555,Dachensteinstraße,Dachensteinstraße
99552,Dorfplatz,Dorfplatz
99556,Kienbergweg,Kienbergweg
99553,Pecherstraße,Pecherstraße
99554,Prossetstraße,Prossetstraße
77775,Mitterberg,Mitterberg
89595,Bergviertel,Bergviertel
127744,Am Ritzelstein,Am Ritzelstein
127772,Bahngasse,Bahngasse
71493,Bahnstraße,Bahnstraße
-15371,Friedhofweg,Friedhofweg
127765,Wiesenweg,Wiesenweg
127750,Wiesmühlenweg,Wiesmühlenweg
122332,Ahorngasse,Ahorngasse
122328,Am Fischteich,Am Fischteich
122309,Am Graben,Am Graben
-11573,Anton Schlecker-Straße,Anton Schlecker-Straße
122298,Apfelgasse,Apfelgasse
122283,Augasse,Augasse
122324,Badgasse,Badgasse
122307,Bienenweg,Bienenweg
122294,Birkengasse,Birkengasse
122300,Birnengasse,Birnengasse
122278,Brunnengasse,Brunnengasse
122316,Buchenweg,Buchenweg
122277,Enge Gasse,Enge Gasse
122315,Erlengasse,Erlengasse
122276,Falkenweg,Falkenweg
122284,Feldgasse,Feldgasse
122312,Fichtengasse,Fichtengasse
122288,Friedhofgasse,Friedhofgasse
122325,Gartengasse,Gartengasse
122293,Gasen,Gasen
122285,Gaßl,Gassl
105003,Gewerbepark,Gewerbepark
122311,Grabenhäuser,Grabenhäuser
122314,Grundweg,Grundweg
122287,Grundwinkel,Grundwinkel
122273,Hauptstraße,Hauptstraße
122313,Hohlweg,Hohlweg
122323,Hügelweg,Hügelweg
122290,Im Feld,Im Feld
124888,Kapellenweg,Kapellenweg
122317,Kemeter Straße,Kemeter Straße
122327,Kohlstatt,Kohlstatt
122304,Kohriegelweg,Kohriegelweg
122308,Kurze Gasse,Kurze Gasse
122291,Lärchengasse,Lärchengasse
122326,Marillenweg,Marillenweg
122310,Meierhof,Meierhof
122306,Meierhofstraße,Meierhofstraße
122282,Mühlwinkel,Mühlwinkel
122297,Oberbergenstraße,Oberbergenstraße
122296,Obere Höhenstraße,Obere Höhenstraße
122329,Panoramaweg,Panoramaweg
122299,Pfirsichgasse,Pfirsichgasse
122305,Podler,Podler
122292,Raschlerweg,Raschlerweg
124963,Reilweg,Reilweg
122286,Rosenweg,Rosenweg
122281,Sackgasse,Sackgasse
122303,Sandgasse,Sandgasse
122289,Sandriegel,Sandriegel
122321,Siedlungsstraße,Siedlungsstraße
122301,Sonnenweg,Sonnenweg
122322,Sportplatzgasse,Sportplatzgasse
122302,Steinleiten,Steinleiten
122275,Unterbergenstraße,Unterbergenstraße
122295,Untere Höhenstraße,Untere Höhenstraße
122318,Waldgasse,Waldgasse
122279,Wassergasse,Wassergasse
122274,Weißkammelweg,Weißkammelweg
122280,Zaungasse,Zaungasse
122319,Zustelgraben,Zustelgraben
78225,Leifling,Leifling
56721,Tipschern,Tipschern
89216,Mitterberg,Mitterberg
89218,Strimitzen,Strimitzen
89228,Gritschenberg,Gritschenberg
89229,Moosberg,Moosberg
89230,Niederöblarn,Niederöblarn
89231,Straßerberg,Straßerberg
89232,Öblarn,Öblarn
89233,Sonnberg,Sonnberg
93477,Kaindorf,Kaindorf
93479,Dorf,Dorf
93480,Ratting,Ratting
93481,Steg,Steg
93482,Matzling,Matzling
93483,Gstatt,Gstatt
93484,Niedergstatt,Niedergstatt
93485,Krottendorf,Krottendorf
93487,Berg,Berg
97674,Seitenberg,Seitenberg
97675,Zamberg,Zamberg
97676,Zeißenberg,Zeißenberg
97677,Bach,Bach
97678,Edling,Edling
97679,Schattenberg,Schattenberg
97680,Walchen,Walchen
75467,Fleiß,Fleiß
75468,Mößna,Mößna
75469,Sankt Nikolai,Sankt Nikolai
50317,Neumüllnern,Neumüllnern
7149,Fürnitzer Weg,Fürnitzer Weg
86450,Aurach am Hongar,Aurach am Hongar
76175,Anraun,Anraun
90252,Föbing,Föbing
65696,Salamanderstraße,Salamanderstraße
87839,Dorfgastein,Dorfgastein
87840,Luggau,Luggau
87841,Maierhofen,Maierhofen
87842,Unterberg,Unterberg
119766,Achenstraße,Achenstraße
119767,Alte Straße,Alte Straße
119768,Am Moosacker,Am Moosacker
119769,Bahnhofstraße,Bahnhofstraße
119770,Bergbahnstraße,Bergbahnstraße
119771,Bergl,Bergl
119773,Bleiwangweg,Bleiwangweg
119775,Dorferalmweg,Dorferalmweg
119776,Dorfstraße,Dorfstraße
119777,Gartenstraße,Gartenstraße
119779,Heumoosalmweg,Heumoosalmweg
119780,Hoamroasstubn,Hoamroasstubn
119781,Kirchplatz,Kirchplatz
119782,Klammstein,Klammstein
119785,Kugelgasse,Kugelgasse
119786,Ledererstraße,Ledererstraße
119787,Lenzbauernalmweg,Lenzbauernalmweg
119789,Lothringerstraße,Lothringerstraße
119792,Mühlbach,Mühlbach
119793,Mühlbachstraße,Mühlbachstraße
119794,Mühlwinkelhütte,Mühlwinkelhütte
119795,Patzbergweg,Patzbergweg
119796,Peterlgasse,Peterlgasse
119797,Pfarrfeldstraße,Pfarrfeldstraße
119798,Präaualmweg,Präaualmweg
119799,Präauweg,Präauweg
119800,Radweg,Radweg
119801,Reiterhütte,Reiterhütte
119802,Ringstraße,Ringstraße
119803,Römerplatz,Römerplatz
119804,Schmiedfeldstraße,Schmiedfeldstraße
119805,Schulstraße,Schulstraße
119806,Schüttaustraße,Schüttaustraße
119807,Sieglreitweg,Sieglreitweg
119808,Solarbadstraße,Solarbadstraße
119809,Sonnenweg,Sonnenweg
119810,Sportplatzstraße,Sportplatzstraße
119812,Strohlehenweg,Strohlehenweg
119813,Talblickstraße,Talblickstraße
119814,Trensfeldstraße,Trensfeldstraße
119815,Unterberger Straße,Unterberger Straße
119817,Unterdorfstraße,Unterdorfstraße
119819,Webergasse,Webergasse
119820,Wengeralm,Wengeralm
119821,Wiesenstraße,Wiesenstraße
119822,Dorferbergweg,Dorferbergweg
119823,Mittelstation,Mittelstation
119824,Bergblickstraße,Bergblickstraße
119826,Bernkogelstraße,Bernkogelstraße
-1585,Wiesenberg,Wiesenberg
88372,Habegg,Habegg
88373,Hatzendorf,Hatzendorf
88374,Ödgraben,Ödgraben
88375,Stang bei Hatzendorf,Stang bei Hatzendorf
88376,Tiefenbach,Tiefenbach
88377,Unterhatzendorf,Unterhatzendorf
88419,Lödersdorf II,Lödersdorf II
88506,Oberlamm,Oberlamm
-33841,Furth,Furth
53703,Hauptstraße,Hauptstraße
60745,Klosterstraße,Klosterstraße
48603,Abstimmungsstraße,Abstimmungsstraße
47696,Alois-Krall-Weg,Alois-Krall-Weg
47697,Anton-Anderluh-Weg,Anton-Anderluh-Weg
47703,Bärengrabenstraße,Bärengrabenstraße
127179,Johanna-Dohnal-Weg,Johanna-Dohnal-Weg
56581,Kocheregg,Kocheregg
56582,Kohldorf,Kohldorf
76366,Sankt Leonhard,Sankt Leonhard
89924,Rajach,Rajach
83392,Thalham,Thalham
5167,Ackerweg,Ackerweg
5170,Albrecht-Dürer-Straße,Albrecht-Dürer-Straße
5172,Am Bichl,Am Bichl
5181,Auen,Auen
5182,Auenweg,Auenweg
5166,Auer-von-Welsbach-Str.,Auer-von-Welsbach-Straße
5184,Aufeldgasse,Aufeldgasse
5186,Bäckerstraße,Bäckerstraße
5188,Backsteingasse,Backsteingasse
5196,Bichlweg,Bichlweg
5210,Buschweg,Buschweg
5251,Erhard-Hedenig-Gasse,Erhard-Hedenig-Gasse
110697,Farbenstraße,Farbenstraße
5262,Feldweg,Feldweg
5270,Fliederstraße,Fliederstraße
47510,Frühlingstraße,Frühlingstraße
5280,Gailweg,Gailweg
5281,Gartenweg,Gartenweg
5288,Getreideweg,Getreideweg
20722,Handwerksstraße,Handwerksstraße
20721,Haselnußweg,Haselnußweg
5315,Heidenfeldstraße,Heidenfeldstraße
5320,H.-v.-Kleist-Str.,Heinrich-von-Kleist-Straße
5323,Herbertgasse,Herbertgasse
5328,Hubertusweg,Hubertusweg
5330,Italiener Straße,Italiener Straße
5349,Karawankenweg,Karawankenweg
66086,Kärntner Straße,Kärntner Straße
5252,Kastanienweg,Kastanienweg
5363,Kiesweg,Kiesweg
5382,Lehmgrubenweg,Lehmgrubenweg
5386,Lerchenfeldweg,Lerchenfeldweg
5617,Marzabottostraße,Marzabottostraße
5428,Muldensiedlung,Muldensiedlung
5429,Muldenweg,Muldenweg
5396,Müllergasse,Müllergasse
5443,Oberfeldstraße,Oberfeldstraße
5465,Pfluggasse,Pfluggasse
66085,Reinerhofweg,Reinerhofweg
5491,Richtstraße,Richtstraße
47889,Robert-Musil-Straße,Robert-Musil-Straße
5501,Sandweg,Sandweg
20751,Sankt-Josef-Straße,Sankt-Josef-Straße
5508,Schilfweg,Schilfweg
5515,Schnittergasse,Schnittergasse
5529,Sensenstraße,Sensenstraße
20750,Siemensstraße,Siemensstraße
5565,Triglavstraße,Triglavstraße
5569,Tschinowitscher Weg,Tschinowitscher Weg
5571,Uferweg,Uferweg
5572,Uhlandstraße,Uhlandstraße
5594,Warmbach Weg,Warmbach Weg
5598,Weidenweg,Weidenweg
5611,Winkelgasse,Winkelgasse
5586,W.-v.-Eschenbach-Str.,Wolfram-von-Eschenbach-Straße
5206,Burgenlandstraße,Burgenlandstraße
5376,Kumpfallee,Kumpfallee
5446,Ossiacher Zeile,Ossiacher Zeile
83919,Stein,Stein
76493,Kreuth,Kreuth
-18536,Ziegelofen-Straße,Ziegelofen-Straße
13938,Albrechtgasse,Albrechtgasse
13939,Alter Mühlweg,Alter Mühlweg
13940,Am Bründlberg,Am Bründlberg
13941,Am Graben,Am Graben
13942,Am Maierscherberg,Am Maierscherberg
13943,Am Stockerlberg,Am Stockerlberg
13944,Apoigerstraße,Apoigerstraße
13945,Babenbergerstraße,Babenbergerstraße
13946,Berggasse,Berggasse
13947,Dreifaltigkeitsplatz,Dreifaltigkeitsplatz
13948,Feldgasse,Feldgasse
13949,Haanstraße,Haanstraße
13950,Hafnergasse,Hafnergasse
13951,Hornerstraße,Hornerstraße
13952,Johann Straußgasse,Johann Straußgasse
13953,Julius Kiennaststraße,Julius Kiennaststraße
13954,Kampweg,Kampweg
13955,Kirchengasse,Kirchengasse
13957,Klostergasse,Klostergasse
13958,Kollergasse,Kollergasse
13959,Kremserstraße,Kremserstraße
13961,Leopold Figlgasse,Leopold Figlgasse
13962,Leopoldgasse,Leopoldgasse
13964,Manigfallerstraße,Manigfallerstraße
13966,Missongasse,Missongasse
13967,Mühlgasse,Mühlgasse
13968,Opplgasse,Opplgasse
13969,Ottokar Kernstockgasse,Ottokar Kernstockgasse
13970,Rainharterstraße,Rainharterstraße
13971,Hamerlinggasse,Hamerlinggasse
13972,Sagerbachgasse,Sagerbachgasse
13973,Schallergasse,Schallergasse
13974,Schillerstraße,Schillerstraße
13977,Spitalgasse,Spitalgasse
13978,Suppe-Promenade,Suppe-Promenade
13979,Suttnergasse,Suttnergasse
13981,Thomas Eckerstraße,Thomas Eckerstraße
13982,Wozniczakgasse,Wozniczakgasse
13983,Waldzeile,Waldzeile
13984,Wassergasse,Wassergasse
13985,Webergasse,Webergasse
13986,Weinberggasse,Weinberggasse
13987,Weisergasse,Weisergasse
13988,Wienerstraße,Wienerstraße
47081,Sankt-Leonhard-Straße,Sankt-Leonhard-Straße
47082,Gföhlerstraße,Gföhlerstraße
47083,Goldberggasse,Goldberggasse
47084,Hirschbachgasse,Hirschbachgasse
47085,Schimmelsprunggasse,Schimmelsprunggasse
47086,Taborgasse,Taborgasse
47334,Am Schloßberg,Am Schloßberg
47335,Hauptplatz,Hauptplatz
47987,Bahnhofstraße,Bahnhofstraße
48445,Strandgasse,Strandgasse
50549,Dreifaltigkeitsplatz,Dreifaltigkeitsplatz
50550,Goldbergweg,Goldbergweg
50551,Schwedengasse,Schwedengasse
50552,Villengasse,Villengasse
53586,Am Wachtberg,Am Wachtberg
63204,Marktgasse,Marktgasse
67954,Sparkassenplatz,Sparkassenplatz
74028,Gewerbestraße,Gewerbestraße
79132,Buchberg,Buchberg
79134,Kamegg,Kamegg
79135,Kotzendorf,Kotzendorf
79136,Loibersdorf,Loibersdorf
79137,Maiersch,Maiersch
79138,Nonndorf,Nonndorf
79139,Tautendorf bei Gars,Tautendorf bei Gars
79142,Wolfshof,Wolfshof
79143,Zitternberg,Zitternberg
79208,Stallegg,Stallegg
79481,Untertautendorferamt,Untertautendorferamt
93873,Anton Höltl-Gasse,Anton Höltl-Gasse
96608,Dr. Kurt Neukirchen-G.,Dr. Kurt Neukirchen-Gasse
98749,Donnerreith,Donnerreith
114057,Wilhelm Mantler-Gasse,Wilhelm Mantler-Gasse
112627,Alter Sportplatz,Alter Sportplatz
3141,Antonigasse,Antonigasse
3145,Bahnsiedlung,Bahnsiedlung
3146,Bahnstraße,Bahnstraße
3147,Bahnweg,Bahnweg
3149,Bergstraße,Bergstraße
3151,Brunnengasse,Brunnengasse
3152,Dreifaltigkeitsgasse,Dreifaltigkeitsgasse
51563,Esterhazygasse,Esterhazygasse
3153,Feldgasse,Feldgasse
97294,Florianigasse,Florianigasse
3171,Georgengasse,Georgengasse
3155,Grabengasse,Grabengasse
51564,Hasenberggasse,Hasenberggasse
3157,Hauptplatz,Hauptplatz
3159,Haydngasse,Haydngasse
96604,Hoffeldgasse,Hoffeldgasse
3160,Lisztgasse,Lisztgasse
3163,Meierhofgasse,Meierhofgasse
51568,Mida Hubergasse,Mida Hubergasse
3164,Mühlgasse,Mühlgasse
3166,Neustiftgasse,Neustiftgasse
64804,Obere Gaberling,Obere Gaberling
3167,Postgasse,Postgasse
51565,Ritzingerstraße,Ritzingerstraße
51569,Schafflerhofgasse,Schafflerhofgasse
3174,Schlachtbrücke,Schlachtbrücke
3169,Schloß,Schloß
3170,Schloßgasse,Schloßgasse
3172,Stoober Allee,Stoober Allee
3173,Tarodygasse,Tarodygasse
51566,Teichgasse,Teichgasse
64805,Untere Selitzawiesen,Untere Selitzawiesen
3175,Wienerstraße,Wienerstraße
77956,Emmersdorf,Emmersdorf
77957,Förk,Förk
77964,Michelhofen,Michelhofen
77965,Nötsch,Nötsch
77967,Saak,Saak
86812,Haidach,Haidach
45853,Au,Au
45850,Dornach,Dornach
45852,Fiecht,Fiecht
46291,Pax,Pax
59694,Zöhrerweg,Zöhrerweg
88417,Leitersdorf im Raabtal,Leitersdorf im Raabtal
3608,Badstraße,Badstraße
36278,Diepoltsberger Straße,Diepoltsberger Straße
36296,Waldweg,Waldweg
36300,Willersdorfer Straße,Willersdorfer Straße
76703,Dobrowa,Dobrowa
76704,Dullach,Dullach
76705,Gotschuchen,Gotschuchen
76706,Gupf,Gupf
76707,Hintergupf,Hintergupf
76708,Homölisch,Homölisch
76709,Niederdörfl,Niederdörfl
76710,Oberdörfl,Oberdörfl
76711,Sabosach,Sabosach
76712,Sankt Margareten,Sankt Margareten
76713,Seel,Seel
76714,Trieblach,Trieblach
76875,Zell-Homölisch,Zell-Homölisch
78153,Freibach,Freibach
-34137,Alleesiedlung,Alleesiedlung
74883,Badesee,Badesee
74865,Bahnhofstraße,Bahnhofstraße
74860,Bauernweg,Bauernweg
74873,Birkenweg,Birkenweg
74876,Comptongasse,Comptongasse
74868,Dolomitenstraße,Dolomitenstraße
74869,Florianigasse,Florianigasse
74875,Gartenweg,Gartenweg
74858,Gnoppnitzstraße,Gnoppnitzstraße
74863,Hauptstraße,Hauptstraße
74881,Jaukenweg,Jaukenweg
74882,Latschurstraße,Latschurstraße
74877,Lederergasse,Lederergasse
74878,Lindenweg,Lindenweg
74871,Mauthbachweg,Mauthbachweg
74859,Oberer Dammweg,Oberer Dammweg
74872,Parkstraße,Parkstraße
74864,Pfarrhofgasse,Pfarrhofgasse
74874,Reißkofelweg,Reißkofelweg
74861,Schloßgasse,Schloßgasse
74870,Schulstraße,Schulstraße
74867,Seeweg,Seeweg
74866,Seilergasse,Seilergasse
74862,Tiroler Straße,Tiroler Straße
74880,Unterer Dammweg,Unterer Dammweg
74879,Waldweg,Waldweg
88906,Schattenberg,Schattenberg
108058,Gebreite,Gebreite
-32247,Fliedergasse,Fliedergasse
-31073,Im Thal,Im Thal
-30368,Wienblick,Wienblick
-18284,Sonnweg,Sonnweg
-17610,Berggasse,Berggasse
-15840,Keltenweg,Keltenweg
46555,Unternursch,Unternursch
61423,Steinabrunner Straße,Steinabrunner Straße
61424,Pfarrzeile,Pfarrzeile
61425,Marienplatz,Marienplatz
61426,Am Bach,Am Bach
61427,Zur Mühle,Zur Mühle
61428,Mariahilf Straße,Mariahilf Straße
61429,Kirchenplatz,Kirchenplatz
61430,Marktplatz,Marktplatz
61431,Sonnenzeile,Sonnenzeile
61432,Hauptstraße,Hauptstraße
61433,Schulboden,Schulboden
61434,Ringendorfer Straße,Ringendorfer Straße
61435,Birkenweg,Birkenweg
61436,In der Au,In der Au
61437,Hochstraße,Hochstraße
61438,Feldgasse,Feldgasse
61439,Leeberggasse,Leeberggasse
79247,Füllersdorf,Füllersdorf
79248,Geitzendorf,Geitzendorf
79250,Großmugl,Großmugl
79251,Herzogbirbaum,Herzogbirbaum
79252,Ottendorf,Ottendorf
79253,Ringendorf,Ringendorf
79254,Roseldorf,Roseldorf
79255,Steinabrunn,Steinabrunn
102371,Nursch,Nursch
102872,Dr. Louise-Wottle-G.,Dr. Louise-Wottle-Gasse
121737,Am Mühlbach,Am Mühlbach
121738,Mühlbachsiedlung,Mühlbachsiedlung
122371,Klafternweg,Klafternweg
122373,Sternengasse,Sternengasse
123532,Mühlweg,Mühlweg
124696,Marktbergsiedlung,Marktbergsiedlung
125413,Wiesengasse,Wiesengasse
127100,Treppelweg,Treppelweg
128144,Zum Sportplatz,Zum Sportplatz
128493,Hermanngasse,Hermanngasse
128495,Schloßgasse,Schlossgasse
128497,Sonnwendring,Sonnwendring
-1129,Ernestreith,Ernestreith
79122,Pingendorf,Pingendorf
79125,Wollmersdorf,Wollmersdorf
79126,Zettlitz,Zettlitz
79127,Zissersdorf,Zissersdorf
79153,Sieghartsreith,Sieghartsreith
81149,Eibenstein,Eibenstein
81174,Unterpfaffendorf,Unterpfaffendorf
86774,Hausham,Hausham
76250,Krieghof,Krieghof
-32486,Friedl-Pfeifer-Weg,Friedl-Pfeifer-Weg 
-31337,Gewerbegebiet Ost,Gewerbegebiet Ost 
-16747,Darmstättehütte,Darmstättehütte
89888,St. Anton,St. Anton
89889,St. Jakob,St. Jakob
101101,St. Christoph,St. Christoph
105874,Alte Arlbergstraße,Alte Arlbergstraße
105875,Alte Gasse,Alte Gasse
105876,Am Alten Hof,Am Alten Hof
105877,Arlbergstraße,Arlbergstraße
105878,Auweg,Auweg
105879,Bacherweg,Bacherweg
105880,Bahnhofstraße,Bahnhofstraße
105881,Brandliweg,Brandliweg
105882,Carl-Schuler-Weg,Carl-Schuler-Weg
105883,Dengertstraße,Dengertstraße
105884,Dorfstraße,Dorfstraße
105885,Fangweg,Fangweg
105886,Felsenweg,Felsenweg
105887,Friedhofweg,Friedhofweg
105888,Ganderweg,Ganderweg
105889,Gassli,Gassli
105890,Gastigweg,Gastigweg
105891,Gertrud-Gabl-Weg,Gertrud-Gabl-Weg
105892,Gewerbegebiet,Gewerbegebiet
105893,Grieseggweg,Grieseggweg
105894,Gsörer-Au-Weg,Gsörer-Au-Weg
105895,Gsörerweg,Gsörerweg
105896,Hannes-Schneider-Weg,Hannes-Schneider-Weg
105897,Hintereggerweg,Hintereggerweg
105898,Hochgastigweg,Hochgastigweg
105899,Im Gries,Im Gries
105900,Ing.-Gomperz-Weg,Ing.-Gomperz-Weg
105901,Ing.-Julius-Lott-Weg,Ing.-Julius-Lott-Weg
105902,Kandaharweg,Kandaharweg
105903,Kirchgasse,Kirchgasse
105904,Landauerweg,Landauerweg
105905,Marktstraße,Marktstraße
105906,Moorseeweg,Moorseeweg
105907,Mooserkreuzweg,Mooserkreuzweg
105908,Mooserweg,Mooserweg
105909,Nassereinergasse,Nassereinergasse
105910,Nassereinerstraße,Nassereinerstraße
105911,Oberganderweg,Oberganderweg
105912,Pfarriweg,Pfarriweg
105913,Postplatz,Postplatz
105914,Römerweg,Römerweg
105915,Rosannaweg,Rosannaweg
105916,Rudi-Matt-Weg,Rudi-Matt-Weg
105917,Schöngrabenweg,Schöngrabenweg
105918,Siedlung Mooserkreuz,Siedlung Mooserkreuz
105919,Sollederweg,Sollederweg
105920,Sonnenwiese,Sonnenwiese
105921,St. Jakober Dorfstraße,St. Jakober Dorfstraße
105922,Stadleweg,Stadleweg
105923,Stockiweg,Stockiweg
105924,Timmlerweg,Timmlerweg
105925,Untere Nassereinerstr.,Untere Nassereinerstraße
105926,Untere Seiche,Untere Seiche
105927,Unterer Mooserweg,Unterer Mooserweg
105928,Verwallweg,Verwallweg
105929,Walter-Schuler-Weg,Walter-Schuler-Weg
106275,Gemeindegasse,Gemeindegasse
111002,Schulerhofweg,Schulerhofweg
126955,Oberfeldweg,Oberfeldweg
78491,Raggane,Raggane
84013,Edlbach,Edlbach
84014,Mitterweng,Mitterweng
8830,Aching,Aching
77544,Rauchenkatsch,Rauchenkatsch
69858,Badstraße,Badstraße
70393,Am Blumenhang,Am Blumenhang
70431,Am Kogel,Am Kogel
70394,Am Kornfeld,Am Kornfeld
70395,Am Rosenhof,Am Rosenhof
70396,Am Sonnenhang,Am Sonnenhang
113489,Am Südhang,Am Südhang
70397,Apfelgasse,Apfelgasse
70398,Bachweg,Bachweg
70399,Berggasse,Berggasse
107760,Brunnengasse,Brunnengasse
70400,Edelsbachstraße,Edelsbachstraße
70401,Enge Gasse,Enge Gasse
70402,Feldweg,Feldweg
107761,Flurgasse,Flurgasse
70403,Forstweg,Forstweg
70404,Glantschenweg,Glantschenweg
70405,Grillweg,Grillweg
70406,Hauptstraße,Hauptstraße
70407,Hocheggstraße,Hocheggstraße
70408,Höhenweg,Höhenweg
70409,Kirchplatz,Kirchplatz
70410,Laubgasse,Laubgasse
70411,Modersweg,Modersweg
70412,Mühlgasse,Mühlgasse
70413,Panoramaweg,Panoramaweg
70414,Rabnitzstraße,Rabnitzstraße
70415,Rebengasse,Rebengasse
70417,Roseggergasse,Roseggergasse
71342,Rosenweg,Rosenweg
70420,Schulgasse,Schulgasse
70419,Sonnenweg,Sonnenweg
70421,Steinäckerstraße,Steinäckerstraße
70423,Stuhlingereggweg,Stuhlingereggweg
70422,Stuhlsdorfer Straße,Stuhlsdorfer Straße
70424,Teichstraße,Teichstraße
70425,Tragbergstraße,Tragbergstraße
70426,Trattengasse,Trattengasse
70427,Urschastraße,Urschastraße
70428,Waldstraße,Waldstraße
-33393,Gartenweg,Gartenweg
-20212,Lindengasse,Lindengasse
-33392,Neugasse,Neugasse
116394,Riesstraße,Riesstraße
70418,Römerstraße,Römerstraße
86891,Hart,Hart
78888,Kirchberg am Walde,Kirchberg am Walde
83987,Müllerberg,Müllerberg
80820,Höfl,Höfl
93926,Tuffbad,Tuffbad
90330,Ferdinand-Huber-Sdl.,Ferdinand-Huber-Siedlung
73573,Markt,Markt
73574,Zwettler Straße,Zwettler Straße
73575,Sattlergarten,Sattlergarten
73576,Alte Straße,Alte Straße
73577,Friedhofstraße,Friedhofstraße
73578,Wimmweg,Wimmweg
73579,Klammleiten,Klammleiten
73580,Herzogweg,Herzogweg
73581,Mühlenweg,Mühlenweg
73582,Schulstraße,Schulstraße
73583,Johannesweg,Johannesweg
73584,Brunnenweg,Brunnenweg
73585,Heuweg,Heuweg
73586,Birkenweg,Birkenweg
73587,Sonnenweg,Sonnenweg
73588,Promenade,Promenade
73589,Teichstraße,Teichstraße
73590,Freistädter Straße,Freistädter Straße
73591,Florianiweg,Florianiweg
73592,Gartenstraße,Gartenstraße
73593,Linzer Straße,Linzer Straße
73594,Kellergasse,Kellergasse
73595,Kirchberg,Kirchberg
73596,Badgasse,Badgasse
73597,Ufer,Ufer
73598,Greiner Straße,Greiner Straße
73599,Sportplatzstraße,Sportplatzstraße
73600,Kronbachtal,Kronbachtal
73601,Bergstraße,Bergstraße
73602,Waldstraße,Waldstraße
73603,Am Südhang,Am Südhang
73604,Raikasiedlung,Raikasiedlung
73605,Neue Heimat,Neue Heimat
73606,Auweg,Auweg
82799,Ebrixedt,Ebrixedt
82800,Haid,Haid
82801,Harlingsedt,Harlingsedt
82802,Hörzenschlag,Hörzenschlag
82803,Kastendorf,Kastendorf
82805,Mayrhof,Mayrhof
82808,Mötlasberg,Mötlasberg
82809,Paroxedt,Paroxedt
82810,Pernedt,Pernedt
82811,Salchenedt,Salchenedt
82812,Schlag,Schlag
82815,Stifting,Stifting
95890,Rosenweg,Rosenweg
96418,Hochgarten,Hochgarten
121511,Ahornweg,Ahornweg
3141,Antonigasse,Antonigasse
3145,Bahnsiedlung,Bahnsiedlung
3146,Bahnstraße,Bahnstraße
3147,Bahnweg,Bahnweg
3149,Bergstraße,Bergstraße
3151,Brunnengasse,Brunnengasse
3152,Dreifaltigkeitsgasse,Dreifaltigkeitsgasse
3153,Feldgasse,Feldgasse
3155,Grabengasse,Grabengasse
3157,Hauptplatz,Hauptplatz
3159,Haydngasse,Haydngasse
3160,Lisztgasse,Lisztgasse
3163,Meierhofgasse,Meierhofgasse
3164,Mühlgasse,Mühlgasse
3166,Neustiftgasse,Neustiftgasse
3167,Postgasse,Postgasse
3169,Schloß,Schloß
3170,Schloßgasse,Schloßgasse
3171,Georgengasse,Georgengasse
3172,Stoober Allee,Stoober Allee
3173,Tarodygasse,Tarodygasse
3174,Schlachtbrücke,Schlachtbrücke
3175,Wienerstraße,Wienerstraße
51563,Esterhazygasse,Esterhazygasse
51564,Hasenberggasse,Hasenberggasse
51565,Ritzingerstraße,Ritzingerstraße
51566,Teichgasse,Teichgasse
51568,Mida Hubergasse,Mida Hubergasse
51569,Schafflerhofgasse,Schafflerhofgasse
64804,Obere Gaberling,Obere Gaberling
64805,Untere Selitzawiesen,Untere Selitzawiesen
96604,Hoffeldgasse,Hoffeldgasse
97294,Florianigasse,Florianigasse
112627,Alter Sportplatz,Alter Sportplatz
48622,Berggasse,Berggasse
70979,Donaubrunngasse,Donaubrunngasse
48570,Dorfstraße,Dorfstraße
67779,Eisengraben,Eisengraben
45538,Feldgasse,Feldgasse
48629,Forstweg,Forstweg
67778,Hagenaustraße,Hagenaustraße
48621,Hauptplatz,Hauptplatz
48620,Hauptstraße,Hauptstraße
48624,Kirchengasse,Kirchengasse
48571,Mittelstraße,Mittelstraße
50346,Neubaugasse,Neubaugasse
91734,Pfösinger Straße,Pfösinger Straße
48627,Putzinger Straße,Putzinger Straße
48626,Seebarner Straße,Seebarner Straße
48628,Waldgasse,Waldgasse
64615,Wienblick,Wienblick
48625,Wiener Straße,Wiener Straße
48630,Zum Alten Hof,Zum Alten Hof
45272,Bachgasse,Bachgasse
45273,Badnerstraße,Badnerstraße
45274,Bahnstraße,Bahnstraße
45275,Beethovenstraße,Beethovenstraße
45276,Birkengasse,Birkengasse
91773,Birkenhofweg,Birkenhofweg
45277,Blumengasse,Blumengasse
-33888,Brucknerweg,Brucknerweg
45278,Buchengasse,Buchengasse
45279,Dieselweg,Dieselweg
120137,Ebner-Eschenbachweg,Ebner-Eschenbachweg
45280,Edisongasse,Edisongasse
45281,Eggendorferstraße,Eggendorferstraße
